"id","data_venda","cliente","vendedor","produto","categoria","fornecedor","quantidade","valor_venda","valor_custo"
22366,"2016-12-23","Emilly Castro","RENATA MONTEIRO","MEMORIA DDR 3 8GB","INFORMATICA","VISION",4,"90.00","50.00"
22367,"2015-12-17","Manuela Melo","RODRIGO BIO","BATEDEIRA BRASTEMP","ELETRODOMESTICOS","BRASTEMP",3,"120.00","95.00"
22368,"2016-05-08","Estevan Martins","DAVID BORGES","LIQUIDIFICADOR WALLITA","ELETRODOMESTICOS","WALLITA",4,"90.00","75.00"
22369,"2017-03-14","Aline Fernandes","DAVID BORGES","FREEZER 300L BRASTEMP","ELETRODOMESTICOS","BRASTEMP",4,"1800.00","986.00"
22370,"2016-12-22","Leonardo Oliveira","CELIA TAVARES","SOUTH PLACE","GAMES","JOGAR GAMES",2,"98.00","45.00"
22371,"2017-12-08","Victor Cardoso","RENE CHIARI","UM CASO PERDIDO","LIVROS","EDITORA LELIVROS",1,"56.00","20.00"
22372,"2017-04-05","Sophia Sousa","LILIAN SALINAS","CASTELVANIA","GAMES","JOGAR GAMES",3,"120.00","53.00"
22373,"2015-05-06","Paulo Castro","RENATA MONTEIRO","PENDRIVE 64 ML","INFORMATICA","MULTILASER",4,"85.00","40.00"
22374,"2015-01-02","Bianca Araujo","CLARA MAFRA","PLAYSTATION 4","GAMES","SONY",5,"1980.00","990.00"
22375,"2017-03-10","Tiago Ferreira","GERALDO FRANCISCO","BATEDEIRA BRASTEMP","ELETRODOMESTICOS","BRASTEMP",2,"120.00","95.00"
22376,"2017-11-12","Emilly Costa","FABIO AUGUSTO","O PATRÃO","DVDS","STUDIOS HB",2,"78.00","50.00"
22377,"2016-05-07","Igor Gomes","TERESA CRISTINA","IPOD NANO 16","INFORMATICA","APPLE",4,"300.00","110.00"
22378,"2015-03-21","Marcos Pinto","RENE CHIARI","PODEROSO CHEFE","DVDS","STUDIOS HOLLYWOOD",5,"98.00","46.00"
22379,"2015-10-12","Lucas Souza","SERGIO AGUDO","XTG RAD D3","CELULARES","GFORCE",3,"700.00","489.00"
22380,"2017-07-27","Renan Sousa","SILVIO BAHIANA","SMART TV PANASONIC 42","TV E AUDIO","PANASONIC",4,"2200.00","1800.00"
22381,"2015-02-24","Arthur Lima","DEBORA ALMEIDA","DESKTOP 17","INFORMATICA","ACER",3,"2300.00","1800.00"
22382,"2015-11-27","Ágatha Fernandes","SERGIO AGUDO","LG OPTIMUS","CELULARES","LG",2,"890.00","500.00"
22383,"2017-01-11","Larissa Cavalcanti","RODRIGO BIO","NOTEBOOK MSFT TOUCH","INFORMATICA","MICROSOFT",2,"3500.00","2800.00"
22384,"2015-05-15","Alice Santos","FABIO AUGUSTO","SONY W100","CELULARES","SONY",4,"980.00","530.00"
22385,"2016-07-27","Mariana Cavalcanti","PILAR SANCHES","RIO DE JANEIRO / RECIFE","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",3,"560.00","500.00"
22386,"2015-03-17","Julian Sousa","GERALDO FRANCISCO","NOTEBOOK ACER 17","INFORMATICA","ACER",2,"2100.00","1700.00"
22387,"2016-04-14","Júlio Pereira","DEBORA ALMEIDA","TV 3D PHILIPS 42","TV E AUDIO","SONY",5,"3800.00","3201.00"
22388,"2016-06-04","Isabelle Cunha","CLARA MAFRA","A CULPA É DAS ESTRELAS","LIVROS","EDITORA LELIVROS",2,"24.00","12.00"
22389,"2017-11-24","Thiago Costa","JOAO NUNES","CARTAO SD 128 GB SANDISK","INFORMATICA","SANDISK",5,"156.00","99.00"
22390,"2016-03-13","Leila Castro","SERGIO AGUDO","SMART TV PANASONIC 46","TV E AUDIO","PANASONIC",1,"3099.00","2500.00"
22391,"2016-04-02","Samuel Castro","GERALDO FRANCISCO","FREEZER 300L BRASTEMP","ELETRODOMESTICOS","BRASTEMP",4,"1800.00","986.00"
22392,"2016-02-09","Tomás Goncalves","SILVIO BAHIANA","DESKTOP P5 PH","INFORMATICA","PHILIPS",5,"1400.00","980.00"
22393,"2015-10-19","Leonardo Gomes","RENE CHIARI","JUICER ARNO","ELETRODOMESTICOS","ARNO",4,"450.00","367.00"
22394,"2017-02-17","Letícia Barbosa","CELIA TAVARES","SAO PAULO / CURITIBA","PASSAGENS","LINHAS BRASIL EXPRESS",4,"300.00","260.00"
22395,"2016-08-06","Diogo Cardoso","RENATA MONTEIRO","GALAXY TAB 10","INFORMATICA","SAMSUNG",3,"2300.00","750.00"
22396,"2016-09-04","Cauã Azevedo","DAVID BORGES","SMART TV SAMSUNG 52","TV E AUDIO","SAMSUNG",2,"4300.00","3800.00"
22397,"2017-07-09","Luan Melo","DAVID BORGES","TV LED 42 SONY","TV E AUDIO","SONY",2,"2000.00","1420.00"
22398,"2015-12-03","Fábio Correia","CARLOS SENRA","MOTO G6","CELULARES","MOTOROLA",4,"860.00","620.00"
22399,"2016-07-23","Tânia Fernandes","HERMES MACEDO","CAMA CASAL","MOVEIS","BRASIL MADEIRAS",2,"1000.00","752.00"
22400,"2017-12-27","Kaua Rodrigues","FABIO AUGUSTO","HD 1T SAMSUNG","INFORMATICA","SAMSUNG",3,"260.00","110.00"
22401,"2015-09-11","Martim Barros","SERGIO AGUDO","NOTEBOOK MSFT HIBR","INFORMATICA","MICROSOFT",2,"4800.00","2999.00"
22402,"2016-11-19","Clara Almeida","HERMES MACEDO","LIQUIDIFICADOR WALLITA","ELETRODOMESTICOS","WALLITA",4,"90.00","75.00"
22403,"2015-10-15","Enzo Alves","LILIAN SALINAS","DESKTOP I5","INFORMATICA","ACER",4,"2100.00","1020.00"
22404,"2016-02-05","Evelyn Almeida","MARCELO WITEMBERG","DINOSSAUROS","DVDS","STUDIOS HB",4,"40.00","18.00"
22405,"2015-04-17","Rebeca Santos","HERMES MACEDO","NOTEBOOK SONY 3D","INFORMATICA","SONY",2,"2500.00","2000.00"
22406,"2017-12-04","Gustavo Correia","RAFAELA LIMA","TV LED 42 SAMSUNG","TV E AUDIO","SAMSUNG",4,"2200.00","1354.00"
22407,"2015-09-25","Renan Goncalves","JOAO NUNES","CENTRIFUGA ARNO","ELETRODOMESTICOS","ARNO",4,"2800.00","2030.00"
22408,"2015-03-22","Rafaela Oliveira","RODRIGO BIO","XTG RAD D1","CELULARES","GFORCE",3,"800.00","567.00"
22409,"2017-12-01","Diego Gomes","SILVIO BAHIANA","CENTRIFUGA ARNO","ELETRODOMESTICOS","ARNO",2,"2800.00","2030.00"
22410,"2017-09-07","Luís Ribeiro","SERGIO AGUDO","SONY I7","INFORMATICA","SONY",3,"2500.00","1300.00"
22411,"2017-10-16","Martim Barbosa","SILVIO BAHIANA","GELADEIRA BRASTEMP","ELETRODOMESTICOS","BRASTEMP",4,"3000.00","2463.00"
22412,"2016-05-08","Miguel Almeida","PEDRO NUNES","MOUSE OPTICO","INFORMATICA","GENIUS",3,"59.00","41.00"
22413,"2016-01-23","Rebeca Dias","RAFAELA LIMA","IPAD MINI 16","INFORMATICA","APPLE",3,"1200.00","790.00"
22414,"2017-03-21","Arthur Rodrigues","RENATA MONTEIRO","HOME THEATER PANASONIC","TV E AUDIO","PANASONIC",2,"245.00","150.00"
22415,"2016-03-13","Aline Fernandes","DEBORA ALMEIDA","TV LED 42 SONY","TV E AUDIO","SONY",3,"2000.00","1420.00"
22416,"2015-09-12","Vinícius Silva","EDUARDO SANTOS","COMBO TECLADO E MOUSE","INFORMATICA","MICROSOFT",3,"310.00","120.00"
22417,"2015-06-06","Beatrice Almeida","SILVIO BAHIANA","CHAPA A GAS GANCA","ELETRODOMESTICOS","GANCA",3,"1800.00","985.00"
22418,"2016-08-19","Vitoria Araujo","WALLACE MOREIRA","PENDRIVE 64 ML","INFORMATICA","MULTILASER",2,"85.00","40.00"
22419,"2016-04-02","Caio Gomes","CLARA MAFRA","UM CASO PERDIDO","LIVROS","EDITORA LELIVROS",2,"56.00","20.00"
22420,"2016-12-16","Leila Goncalves","EDUARDO SANTOS","LG OPTIMUS","CELULARES","LG",3,"890.00","500.00"
22421,"2015-06-08","Erick Ferreira","RENATA MONTEIRO","A VIDA SECRETA","DVDS","EM SPORTS",2,"37.00","21.00"
22422,"2017-04-05","Rafael Barbosa","PEDRO NUNES","GLADIADORES","DVDS","EM SPORTS",5,"145.00","90.00"
22423,"2017-06-09","Enzo Santos","EDUARDO SANTOS","SOCCER 2018","GAMES","JOGAR GAMES",3,"145.00","76.00"
22424,"2016-03-02","Cauã Melo","EDUARDO SANTOS","CAVALEIROS DE PRATA","GAMES","BILLZAR GAMES",2,"145.00","89.00"
22425,"2017-03-17","Caio Sousa","DEBORA ALMEIDA","SAO PAULO / SALVADOR","PASSAGENS","LINHAS AÃ‰REAS BRAZUCA",2,"450.00","400.00"
22426,"2017-11-18","Lucas Martins","JOAO NUNES","SOUTH PLACE","GAMES","JOGAR GAMES",3,"98.00","45.00"
22427,"2017-01-11","Lara Silva","RENE CHIARI","SMART TV PANASONIC 52","TV E AUDIO","PANASONIC",3,"4200.00","3800.00"
22428,"2015-06-25","Arthur Cunha","RAFAELA LIMA","CARREGADOR UNIVERSAL NOKIA","CELULARES","NOKIA",3,"100.00","60.00"
22429,"2015-06-20","Davi Cavalcanti","CELIA TAVARES","CAVALEIRO DAS TREVAS","GAMES","BILLZAR GAMES",4,"110.00","50.00"
22430,"2016-06-11","Lara Melo","RENE CHIARI","THIEF","GAMES","BRAZUCA JOGOS",1,"140.00","70.00"
22431,"2016-09-23","Nicole Almeida","SERGIO AGUDO","DESKTOP 17","INFORMATICA","ACER",3,"2300.00","1800.00"
22432,"2015-10-15","Bruno Barros","PILAR SANCHES","MP4 32 GB SONY","INFORMATICA","SONY",5,"240.00","120.00"
22433,"2015-08-04","Marina Barbosa","HERMES MACEDO","NOTEBOOK MSFT TOUCH","INFORMATICA","MICROSOFT",3,"3500.00","2800.00"
22434,"2016-09-23","Beatriz Lima","LILIAN SALINAS","CASTELVANIA","GAMES","JOGAR GAMES",3,"120.00","53.00"
22435,"2017-06-12","Breno Oliveira","RAFAELA LIMA","DIABO","GAMES","JOGAR GAMES",1,"99.00","33.00"
22436,"2015-12-01","Bruno Melo","DEBORA ALMEIDA","CARTOON MOVIE","GAMES","BILLZAR GAMES",4,"99.00","34.00"
22437,"2015-01-22","Tomás Cavalcanti","ANTONIO JESUS","TV LED 55 LG","TV E AUDIO","LG",3,"3900.00","3050.00"
22438,"2017-12-13","Emilly Costa","GERALDO FRANCISCO","BATEDEIRA BRASTEMP","ELETRODOMESTICOS","BRASTEMP",2,"120.00","95.00"
22439,"2015-11-14","Beatrice Alves","RODRIGO BIO","SAO PAULO / SALVADOR","PASSAGENS","LINHAS AÃ‰REAS BRAZUCA",3,"450.00","400.00"
22440,"2017-07-24","Larissa Melo","HERMES MACEDO","REVIVALS","GAMES","BRAZUCA JOGOS",4,"145.00","57.00"
22441,"2017-08-12","Júlia Ribeiro","FABIO AUGUSTO","RIO DE JANEIRO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",4,"1900.00","1570.00"
22442,"2017-05-20","Maria Silva","FABIO AUGUSTO","CARTAO SD 128 GB SANDISK","INFORMATICA","SANDISK",2,"156.00","99.00"
22443,"2017-08-16","Felipe Martins","TERESA CRISTINA","CENTRIFUGA ARNO","ELETRODOMESTICOS","ARNO",2,"2800.00","2030.00"
22444,"2016-08-27","Evelyn Barros","CARLOS SENRA","LAVADORA LG 10L","ELETRODOMESTICOS","LG",2,"2800.00","2186.00"
22445,"2015-09-08","Carolina Cardoso","DAVID BORGES","DRAGON BLAZER","GAMES","BRAZUCA JOGOS",3,"90.00","40.00"
22446,"2017-05-17","Luiza Barros","RODRIGO BIO","TABLET 7 LENOVO","INFORMATICA","LENOVO",2,"600.00","450.00"
22447,"2017-03-24","Rodrigo Melo","ANTONIO JESUS","SAMSUNG XY 3","CELULARES","SAMSUNG",3,"800.00","498.00"
22448,"2017-08-05","Rodrigo Sousa","JOAO NUNES","MESA 4 LUGARES","MOVEIS","MOVEIS VAREJÃƒO",3,"1000.00","823.00"
22449,"2017-03-21","Carlos Barros","PILAR SANCHES","SMART TV PHILIPS 46","TV E AUDIO","PHILIPS",4,"3199.00","2500.00"
22450,"2016-04-06","Beatriz Fernandes","FABIO AUGUSTO","ROTEADOR WIRELESS","INFORMATICA","MULTILASER",2,"90.00","38.00"
22451,"2016-07-04","Thaís Pereira","RAFAELA LIMA","LG OPTIMUS","CELULARES","LG",4,"890.00","500.00"
22452,"2016-10-08","Thaís Santos","DEBORA ALMEIDA","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",4,"78.00","55.00"
22453,"2016-08-03","Giovanna Rocha","HERMES MACEDO","TECLADO WIRELESS MULTILASER","INFORMATICA","MULTILASER",2,"120.00","90.00"
22454,"2017-04-24","Joao Barbosa","ANTONIO JESUS","SAO PAULO / LONDRINA","PASSAGENS","LINHAS BRASIL EXPRESS",2,"310.00","280.00"
22455,"2017-06-24","Miguel Pinto","DAVID BORGES","TV LED 42 CCE","TV E AUDIO","CCE",3,"1600.00","800.00"
22456,"2015-08-05","Beatriz Lima","SILVIO BAHIANA","ADAPTADOR WIRELESS","INFORMATICA","ACER",4,"89.00","60.00"
22457,"2015-06-09","Igor Costa","CARLOS SENRA","DEVILCRY","GAMES","BRAZUCA JOGOS",5,"120.00","65.00"
22458,"2016-05-05","Renan Ribeiro","TERESA CRISTINA","PENDRIVE 16","INFORMATICA","PHILIPS",2,"30.00","10.00"
22459,"2016-03-12","Matheus Melo","EDUARDO SANTOS","CARTOON MOVIE","GAMES","BILLZAR GAMES",3,"99.00","34.00"
22460,"2017-04-08","Renan Sousa","RENATA MONTEIRO","TV LED 60 SAMSUNG","TV E AUDIO","SAMSUNG",4,"3800.00","3000.00"
22461,"2016-10-07","Marina Dias","CELIA TAVARES","C# PRATICO","LIVROS","MICROSOFT",1,"60.00","45.00"
22462,"2015-12-12","Kauê Carvalho","MARCELO WITEMBERG","SONY I5","INFORMATICA","SONY",4,"1800.00","800.00"
22463,"2016-12-12","Nicolash Cunha","CELIA TAVARES","RIO DE JANEIRO / NEW YORK","PASSAGENS","AMERICA LINES EXPRESS",4,"2600.00","2354.00"
22464,"2017-03-25","Alice Araujo","PILAR SANCHES","IPAD MINI 16","INFORMATICA","APPLE",3,"1200.00","790.00"
22465,"2015-03-08","Rafaela Gomes","JOAO NUNES","DREAMC VGA","CELULARES","DREAMC",5,"150.00","79.00"
22466,"2016-06-16","Amanda Melo","EDUARDO SANTOS","NOKIA ASHA 202","CELULARES","NOKIA",3,"700.00","430.00"
22467,"2016-02-26","Caio Correia","PILAR SANCHES","PENDRIVE 16","INFORMATICA","PHILIPS",4,"30.00","10.00"
22468,"2016-08-14","Tânia Santos","MARCELO WITEMBERG","MIXER BRITANIA","ELETRODOMESTICOS","BRITANIA",3,"90.00","68.00"
22469,"2015-12-21","Vinícius Ferreira","PEDRO NUNES","CHAPA A GAS GANCA","ELETRODOMESTICOS","GANCA",3,"1800.00","985.00"
22470,"2017-10-13","Eduardo Pereira","CARLOS SENRA","DIÁRIO ROMÂNTICO","DVDS","EM SPORTS",2,"176.00","100.00"
22471,"2017-03-02","Marina Barros","TERESA CRISTINA","SAO PAULO / RIO DE JANEIRO","PASSAGENS","LINHAS BRASIL EXPRESS",2,"230.00","180.00"
22472,"2017-03-19","Sophia Azevedo","ANTONIO JESUS","RACK TV MOGNO","MOVEIS","BRASIL MADEIRAS",2,"1500.00","1087.00"
22473,"2015-01-05","Bruno Correia","EDUARDO SANTOS","DREAMC QUARTY","CELULARES","DREAMC",4,"180.00","98.00"
22474,"2017-07-13","Beatrice Alves","RENATA MONTEIRO","SMART TV PHILIPS 46","TV E AUDIO","PHILIPS",5,"3199.00","2500.00"
22475,"2015-04-21","Eduarda Melo","MARCELO WITEMBERG","TV LED 50 SAMSUNG","TV E AUDIO","SAMSUNG",2,"3300.00","2900.00"
22476,"2015-03-04","Kauã Lima","CLARA MAFRA","SOUTH PLACE","GAMES","JOGAR GAMES",3,"98.00","45.00"
22477,"2017-10-08","Nicole Martins","CLARA MAFRA","CARTAO SD 128 GB SANDISK","INFORMATICA","SANDISK",2,"156.00","99.00"
22478,"2016-10-02","Tânia Melo","RODRIGO MARQUES","SONY W100","CELULARES","SONY",2,"980.00","530.00"
22479,"2017-05-17","Luís Costa","WALLACE MOREIRA","NOTEBOOK SONY 3D","INFORMATICA","SONY",3,"2500.00","2000.00"
22480,"2016-01-04","Ágatha Almeida","WALLACE MOREIRA","CARTAO SD 32 GB SANDISK","INFORMATICA","SANDISK",4,"32.00","15.00"
22481,"2015-06-27","Samuel Gomes","RENATA MONTEIRO","NOTEBOOK SONY 3D","INFORMATICA","SONY",3,"2500.00","2000.00"
22482,"2016-02-22","Cauã Fernandes","FABIO AUGUSTO","SMART TV SAMSUNG 52","TV E AUDIO","SAMSUNG",2,"4300.00","3800.00"
22483,"2016-05-21","Ryan Cunha","WALLACE MOREIRA","SONY I7","INFORMATICA","SONY",2,"2500.00","1300.00"
22484,"2015-08-21","Victor Barbosa","RODRIGO MARQUES","PLAYSTATION 4","GAMES","SONY",4,"1980.00","990.00"
22485,"2015-12-16","Miguel Ribeiro","CELIA TAVARES","NOTEBOOK SONY 3D","INFORMATICA","SONY",3,"2500.00","2000.00"
22486,"2015-11-11","Isabella Ferreira","SERGIO AGUDO","TV 3D PHILIPS 42","TV E AUDIO","SONY",2,"3800.00","3201.00"
22487,"2017-04-09","Victor Barbosa","SERGIO AGUDO","SAO PAULO / RIO DE JANEIRO","PASSAGENS","LINHAS BRASIL EXPRESS",4,"230.00","180.00"
22488,"2017-11-14","Isabelle Barbosa","RENATA MONTEIRO","MOUSE OPTICO","INFORMATICA","GENIUS",4,"59.00","41.00"
22489,"2015-11-10","Júlia Pinto","RENE CHIARI","TV LED 50 LG","TV E AUDIO","LG",4,"3100.00","2900.00"
22490,"2015-11-20","Nicolash Ferreira","GERALDO FRANCISCO","AS CRÔNICAS DE ANDROMEDA","LIVROS","EDITORA MUNDO FANTASIA",2,"69.00","30.00"
22491,"2015-05-01","Guilherme Costa","WALLACE MOREIRA","DESKTOP P5 ML","INFORMATICA","MULTILASER",2,"1400.00","950.00"
22492,"2017-04-11","Rafael Silva","RENATA MONTEIRO","DESKTOP A5 PH","INFORMATICA","PHILIPS",3,"1300.00","700.00"
22493,"2017-02-07","Emilly Fernandes","CARLOS SENRA","JUST DANCE","GAMES","BILLZAR GAMES",3,"99.00","34.00"
22494,"2015-06-22","Livia Pereira","RAFAELA LIMA","CADEIRA DE FERRO","MOVEIS","BRASIL MADEIRAS",4,"300.00","160.00"
22495,"2016-11-20","Danilo Sousa","RAFAELA LIMA","GRILL GEROGE FOREMAN","ELETRODOMESTICOS","GANCA",4,"250.00","210.00"
22496,"2016-09-06","Victor Rodrigues","DAVID BORGES","BARCO DE PEDRA","LIVROS","EDITORA AMAZONIA",3,"37.00","20.00"
22497,"2016-06-25","Júlia Ribeiro","TERESA CRISTINA","JUICER ARNO","ELETRODOMESTICOS","ARNO",1,"450.00","367.00"
22498,"2017-03-21","Isabelle Castro","SERGIO AGUDO","WINDOWS 2016 VISAO GERAL","LIVROS","MICROSOFT",1,"90.00","45.00"
22499,"2016-09-03","Estevan Carvalho","RODRIGO BIO","PENDRIVE 256","INFORMATICA","PHILIPS",2,"240.00","190.00"
22500,"2016-02-27","Diego Barros","RENATA MONTEIRO","VINGANÇA","DVDS","STUDIOS CALIFORNIA",2,"45.00","20.00"
22501,"2015-08-03","Luís Santos","HERMES MACEDO","JUICER ARNO","ELETRODOMESTICOS","ARNO",2,"450.00","367.00"
22502,"2016-01-18","Carla Dias","PILAR SANCHES","EXCHANGE 2014","LIVROS","MICROSOFT",1,"130.00","90.00"
22503,"2016-04-06","Thaís Barros","DAVID BORGES","DESKTOP A5 PH","INFORMATICA","PHILIPS",2,"1300.00","700.00"
22504,"2017-08-25","Kauê Carvalho","GERALDO FRANCISCO","MIXER WALLITA","ELETRODOMESTICOS","WALLITA",3,"160.00","98.00"
22505,"2016-03-02","Sofia Cavalcanti","MARCELO WITEMBERG","A CULPA É DAS ESTRELAS","LIVROS","EDITORA LELIVROS",2,"24.00","12.00"
22506,"2015-09-06","Vitór Araujo","RENE CHIARI","UM CASO PERDIDO","LIVROS","EDITORA LELIVROS",3,"56.00","20.00"
22507,"2015-01-05","Luís Araujo","TERESA CRISTINA","CARTOON MOVIE","GAMES","BILLZAR GAMES",3,"99.00","34.00"
22508,"2017-03-14","Aline Fernandes","DAVID BORGES","SONY W100","CELULARES","SONY",2,"980.00","530.00"
22509,"2015-09-14","Eduardo Carvalho","RODRIGO BIO","SAO PAULO / BUENOS AIRES","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",2,"1090.00","1000.00"
22510,"2016-04-06","Luís Santos","DAVID BORGES","MOCHILA NOTEBOOK 14 POL","INFORMATICA","GENIUS",1,"89.00","61.00"
22511,"2017-11-17","Luiza Rocha","RENE CHIARI","CHAPA A GAS GANCA","ELETRODOMESTICOS","GANCA",2,"1800.00","985.00"
22512,"2016-07-23","Ágatha Almeida","ANTONIO JESUS","RIO DE JANEIRO / LONDRINA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",2,"430.00","390.00"
22513,"2015-10-17","Leonor Cunha","DAVID BORGES","DIÁRIO ROMÂNTICO","DVDS","EM SPORTS",2,"176.00","100.00"
22514,"2017-10-09","Victor Barbosa","SILVIO BAHIANA","TV LED 50 LG","TV E AUDIO","LG",3,"3100.00","2900.00"
22515,"2016-03-05","Emily Fernandes","RENE CHIARI","TV PLASMA PHILIPS 42","TV E AUDIO","PHILIPS",1,"1200.00","980.00"
22516,"2016-02-24","José Pereira","CELIA TAVARES","MESA 4 LUGARES","MOVEIS","MOVEIS VAREJÃƒO",3,"1000.00","823.00"
22517,"2017-05-25","Vinícius Ferreira","WALLACE MOREIRA","ARMARIO COZINHA 6 PORTAS","MOVEIS","BRASIL MADEIRAS",5,"2500.00","2030.00"
22518,"2016-11-06","Breno Correia","PILAR SANCHES","SAMSUNG XY 3","CELULARES","SAMSUNG",5,"800.00","498.00"
22519,"2016-04-02","Vitor Lima","SERGIO AGUDO","JOGOS MALÉFICOS","DVDS","STUDIOS CALIFORNIA",3,"38.00","23.00"
22520,"2016-10-03","Erick Costa","RENATA MONTEIRO","DESKTOP I5","INFORMATICA","ACER",2,"2100.00","1020.00"
22521,"2015-05-25","Beatrice Araujo","SILVIO BAHIANA","LEITOR DE CARTOES","INFORMATICA","VISION",1,"34.00","10.00"
22522,"2015-09-20","Amanda Melo","GERALDO FRANCISCO","PENDRIVE 256","INFORMATICA","PHILIPS",1,"240.00","190.00"
22523,"2016-04-09","Bruna Cavalcanti","JOAO NUNES","DESKTOP P5 HP","INFORMATICA","HP",1,"1400.00","980.00"
22524,"2016-04-14","Vitoria Araujo","RODRIGO BIO","CAMA CASAL","MOVEIS","BRASIL MADEIRAS",4,"1000.00","752.00"
22525,"2015-07-18","Amanda Ferreira","RENE CHIARI","SMART TV PHILIPS 46","TV E AUDIO","PHILIPS",3,"3199.00","2500.00"
22526,"2016-02-21","Giovana Sousa","WALLACE MOREIRA","TV LED 60 SONY","TV E AUDIO","SONY",5,"3900.00","3051.00"
22527,"2017-06-08","Kauã Fernandes","CELIA TAVARES","MENTES CRIMINOSAS","DVDS","STUDIOS CALIFORNIA",5,"210.00","130.00"
22528,"2016-10-23","Vinícius Ferreira","RENATA MONTEIRO","MEMORIA DDR 3 4GB","INFORMATICA","VISION",4,"80.00","45.00"
22529,"2015-11-02","Manuela Fernandes","CLARA MAFRA","TABLET 10 LENOVO","INFORMATICA","LENOVO",2,"800.00","650.00"
22530,"2017-05-24","Rebeca Dias","SILVIO BAHIANA","CARTAO SD 128 GB SANDISK","INFORMATICA","SANDISK",2,"156.00","99.00"
22531,"2017-11-02","Laura Azevedo","WALLACE MOREIRA","NOTEBOOK SONY JK","INFORMATICA","SONY",5,"2800.00","1999.00"
22532,"2016-05-24","Clara Cavalcanti","TERESA CRISTINA","O PATRÃO","DVDS","STUDIOS HB",1,"78.00","50.00"
22533,"2017-05-17","Mateus Pereira","MARCELO WITEMBERG","TV PLASMA PHILIPS 42","TV E AUDIO","PHILIPS",4,"1200.00","980.00"
22534,"2015-07-23","Kauan Alves","HERMES MACEDO","NOTEBOOK SONY AWS","INFORMATICA","SONY",4,"2750.00","2400.00"
22535,"2017-03-22","Alice Almeida","TERESA CRISTINA","DEVILCRY","GAMES","BRAZUCA JOGOS",3,"120.00","65.00"
22536,"2016-04-17","Isabella Goncalves","SILVIO BAHIANA","NOTEBOOK SONY AWS","INFORMATICA","SONY",5,"2750.00","2400.00"
22537,"2017-06-20","Daniel Cavalcanti","PILAR SANCHES","DINOSSAUROS","DVDS","STUDIOS HB",4,"40.00","18.00"
22538,"2016-06-10","Arthur Pinto","DAVID BORGES","MOUSE OPTICO","INFORMATICA","MICROSOFT",3,"89.00","51.00"
22539,"2017-06-17","Kaua Sousa","DEBORA ALMEIDA","TV LED 50 SONY","TV E AUDIO","SONY",3,"3200.00","2465.00"
22540,"2017-03-11","Kauã Cunha","RODRIGO MARQUES","GLADIADORES","DVDS","EM SPORTS",1,"145.00","90.00"
22541,"2016-05-18","Rebeca Araujo","SILVIO BAHIANA","SAO PAULO / LONDRINA","PASSAGENS","LINHAS BRASIL EXPRESS",2,"310.00","280.00"
22542,"2016-07-03","Manuela Goncalves","GERALDO FRANCISCO","LEITOR DE CARTOES MULTILASER","INFORMATICA","MULTILASER",5,"24.00","11.00"
22543,"2016-11-02","Guilherme Costa","TERESA CRISTINA","MEMORIA DDR 3 4GB","INFORMATICA","VISION",3,"80.00","45.00"
22544,"2017-06-26","Giovana Cardoso","PILAR SANCHES","IPAD 32","INFORMATICA","APPLE",4,"1900.00","1300.00"
22545,"2016-11-13","Fábio Ferreira","PEDRO NUNES","VINGANÇA","DVDS","STUDIOS CALIFORNIA",3,"45.00","20.00"
22546,"2015-10-03","Giovana Sousa","JOAO NUNES","IPAD 32","INFORMATICA","APPLE",3,"1900.00","1300.00"
22547,"2015-11-15","Douglas Cavalcanti","CARLOS SENRA","SONY I5","INFORMATICA","SONY",5,"1800.00","800.00"
22548,"2016-12-07","Nicole Martins","MARCELO WITEMBERG","PHONE 4","CELULARES","APPLE",2,"1900.00","1100.00"
22549,"2017-12-11","Isabelle Castro","RENE CHIARI","CAVALEIRO DAS TREVAS","GAMES","BILLZAR GAMES",2,"110.00","50.00"
22550,"2015-04-11","Isabelle Rocha","GERALDO FRANCISCO","REVIVALS","GAMES","BRAZUCA JOGOS",2,"145.00","57.00"
22551,"2015-02-04","Laura Castro","DAVID BORGES","HOME THEATER LG","TV E AUDIO","LG",2,"230.00","100.00"
22552,"2017-10-13","Vitór Araujo","TERESA CRISTINA","EXCHANGE 2014","LIVROS","MICROSOFT",2,"130.00","90.00"
22553,"2015-08-06","Alex Sousa","ANTONIO JESUS","NOTEBOOK ACER 17","INFORMATICA","ACER",5,"2100.00","1700.00"
22554,"2016-09-12","Kauã Castro","SERGIO AGUDO","NOTEBOOK HP ONE","INFORMATICA","HP",4,"1870.00","1300.00"
22555,"2016-09-19","André Silva","ANTONIO JESUS","MOTOROLA TV","CELULARES","MOTOROLA",3,"799.00","555.00"
22556,"2017-09-24","Lavinia Azevedo","EDUARDO SANTOS","NOTEBOOK MSFT 17","INFORMATICA","MICROSOFT",3,"3100.00","2700.00"
22557,"2017-02-15","Rafaela Silva","HERMES MACEDO","NOTEBOOK SONY 3D","INFORMATICA","SONY",5,"2500.00","2000.00"
22558,"2015-07-07","Cauã Fernandes","CLARA MAFRA","O SUPER-HERÓI","DVDS","STUDIOS HB",1,"45.00","20.00"
